id,date,comment,,,,,,,,,
l***d,2018-6-16 07:51,样子很漂亮，之前出过卡片突然不识别的情况，后来又自己好了，不知道是不是新办的卡注册的事，用了几天都没事了。,,,,,,,,,
l***a,2018-6-15 14:51,便宜 简单  老人用用够了 一年一换,,,,,,,,,
l***8,2018-6-17 19:04,第一次用小米 想不到性价比这么高 赶紧又入手一台mix2,,,,,,,,,
l***7,2018-6-13 08:13,收到好多天了。一直没打开，因为是送公公的礼物，最近刚好没有空气，相信品牌质量应该没问题,,,,,,,,,
l***6,2018-6-18 22:10,一分钱一分货，能满足老人需要，屏幕不是很清楚,,,,,,,,,
l***5,2018-6-19 18:41,还不错 送妈妈的,,,,,,,,,
l***4,2018-6-15 09:31,妈妈很喜欢?,,,,,,,,,
l***3,2018-6-16 23:08,还不错，妈妈喜欢,,,,,,,,,
l***2,2018-6-21 10:54,非常满意，当备用手机最好的选择。速度快。,,,,,,,,,
l***1,2018-6-19 15:29,给老爸买的，反应还行！,,,,,,,,,
l***0,2018-5-25 14:31,给妈妈买的，已经买第二个了，挺好的，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物,,,,,,,,
k***u,2018-6-3 16:37,此用户没有填写评论!,,,,,,,,,
k***g,2018-6-12 15:38,给母上大人换的手机&hellip;非常不错&hellip;完全满足她的需要！,,,,,,,,,
k***a,2018-6-9 17:26,给老爸买的，字大，老花眼好用。,,,,,,,,,
k***8,2018-6-4 19:52,此用户没有填写评论!,,,,,,,,,
k***6,2018-6-16 05:25,给老爸买的，不错,,,,,,,,,
k***2,2018-6-15 14:19,还不错，给家人买的，用着还好,,,,,,,,,
k***1,2018-6-13 15:06,手机买给老人用的，很实用，文字可以调节到很大，基本的打电话和短信功能操作方便，而且电池很耐用，属于物美价廉的一款智能机,,,,,,,,,
k***0,2018-6-12 04:25,不错，老妈很喜欢，还会再次购买,,,,,,,,,
j***品,2018-6-8 11:54,买了送给爸爸的，手感不错，操作也挺方便的。,,,,,,,,,
j***y,2018-6-12 20:51,非常好，适合老人,,,,,,,,,
j***w,2018-6-14 12:23,非常好，爸妈用的，很喜欢。,,,,,,,,,
j***u,2018-6-11 23:05,还是很适合老年人打接电话的。外观很时尚大方。就是铃声小声了一点。室外有时听不见。智能机的操作方式还是不太适合家里老年人。经常滑动到别的界面。,,,,,,,,,
j***s,2018-6-17 14:50,灰常感谢,,,,,,,,,
j***n,2018-6-7 22:27,一家人都用的小米，价格真是亲民价啊，系统好用，手机好看拿在手上的感觉真的很舒服，下的游戏玩起来一点都不卡,,,,,,,,,
j***m,2018-6-19 21:11,妈妈很喜欢?,,,,,,,,,
j***e,2018-6-20 10:59,给爸爸妈妈买的，小巧，内存也够用，喜欢!!!!!,,,,,,,,,
j***9,2018-6-12 18:31,整体不错，老人机,,,,,,,,,
j***8,2018-6-11 10:12,好好好，买给老妈用的，配置足够，到货太快了。,,,,,,,,,
j***7,2018-6-10 10:26,小米品牌，质量很好，值得信赖。多次购买了。 热情周到。,,,,,,,,,
j***6,2018-6-19 18:59,手机收到了用了几天感觉还可以,,,,,,,,,
j***5,2018-6-4 11:27,质量很好，在官网买好多小米的产品了，一直很信赖，真心不错,,,,,,,,,
j***4,2018-6-19 23:38,还不错，速度快，价格实惠，给家里老人用的,,,,,,,,,
j***3,2018-6-4 08:38,第三次买小米手机了，家人换机，也都是买小米，老人用很超值，待机长，屏幕好，丈母娘天天拿着看广场舞&middot;&middot;,,,,,,,,,
j***2,2018-6-18 18:22,给老爸买的当老年机用的，总体来说还算可以吧，就是用一会手机有点热，功能老年人用足够了。,,,,,,,,,
j***1,2018-6-19 09:16,以前都是系统自动好评，买了很多都是这样，后来才知道淘宝评论积分，可以涨气值呢，才知道评论的重要性，现在，我买什么东西，都会评论，没错，这样就可以得积分，感谢大家看这一段话。手机不错,,,,,,,,,
i***余,2018-6-5 18:12,此用户没有填写评论!,,,,,,,,,
i***安,2018-6-6 21:07,手机收到后还算满意，给老爸买的，不大不小，用着正好，,,,,,,,,,
i***w,2018-6-20 21:56,虽然刚买就发布了同价的红米6a，但我还是觉得还好，体验还不错。买广告送手机根本不存在的！全五星好评！,,,,,,,,,
i***e,2018-6-18 14:59,电池很耐用,,,,,,,,,
i***8,2018-6-19 14:18,小巧玲珑,,,,,,,,,
i***6,2018-6-17 10:46,手机给妈妈买的，暂时用着还不错，用一段时间会来追评的,,,,,,,,,
i***1,2018-6-20 10:25,宝贝挺好，价钱便宜。,,,,,,,,,
h***神,2018-6-10 11:19,二次购买，质量挺好，对于老年人来说足够了,,,,,,,,,
h***明,2018-6-16 12:36,给老家  爸买的，老人机够用了,,,,,,,,,
h***购,2018-6-5 17:57,宝贝不错，老爸用的话这个配置也差不多够用了，第一次买雷布斯家的东西，感觉还可以,,,,,,,,,
h***店,2018-6-13 08:36,物美价廉，好用 ！,,,,,,,,,
h***点,2018-6-6 08:34,手机收到了 这个价格可以接受 忠实米粉,,,,,,,,,
h***y,2018-6-5 15:49,拍照效果：给老妈买的，挺好的，用着很流畅~。,,,,,,,,,
h***q,2018-6-20 11:00,给妈妈买的，妈妈说不错,,,,,,,,,
h***n,2018-6-16 20:27,帮朋友买的，团购，感觉还不错，手机党，很完美！,,,,,,,,,
h***l,2018-6-13 11:16,挺好的。下次需要还来。,,,,,,,,,
h***a,2018-6-13 05:49,送给长辈的礼物，挺好的,,,,,,,,,
h***9,2018-6-20 09:05,给家里老人买的，很不错，价格也不贵，速度很快。很不错的一次网购！,,,,,,,,,
h***8,2018-5-17 17:15,手机非常好 买之前还在犹豫 收到货之后挺惊喜的 很好 挺满意的 清晰度高 给你们看看火山小视频 现实更清晰，大小也合适 板厚度也可以，实在是太满意了 多照几张照片。,,,,,,,,,
h***7,2018-6-17 06:36,很不错，是的，非常不错,,,,,,,,,
h***6,2018-6-2 21:26,这是我第三次购买小米手机了，这次是给家人买的，第一部手机是小米2S，用了将近三年，第二部手机是小米5，一直用到现在。小米的其他产品也买了不少，小米电视，小米手环，小米VR眼镜&hellip;&hellip;也是一名忠实的米粉了，小米8前几天刚发布了，准备入手一部，估计现在还不好抢，再过一段时间再看。这次给父亲买的小米5A手机，性价比确实很高，发货速度挺快的，发货之后第二天就收到了，和卖家描述的一致，包装仔细严实，拆开包装一看，手机完好无损。手机做工精细，开机试用了一下，系统挺流畅的，运行软件一点也不卡，父亲拿到手上挺满意的，手机信号挺强的，通话非常清晰。非常满意的一次网购，如果有需要，还会光临的！,,,,,,,,,
h***5,2018-6-18 10:34,还不错，很清楚 父母用足够了 还可以 正常 很好 手机不错，给父母用的！,,,,,,,,,
h***4,2018-6-18 21:53,给老人买的，这么大小正合适，用了一下还可以。联系客服发货也及时,,,,,,,,,
h***3,2018-6-20 22:02,手机很好，只是贴的膜有气泡也不帮处理下，所以还是有点瑕疵！,,,,,,,,,
h***2,2018-6-20 10:52,第11台小米的手机。全家都用小米。靠谱,,,,,,,,,
h***1,2018-6-18 11:12,这是我用的第三台小米手机，一直觉得小米手机很棒，物美价廉，质量和操作感都不错，红米5A也没让我失望，很满意。,,,,,,,,,
g***s,2018-6-20 09:40,便宜，实惠啊。,,,,,,,,,
g***n,2018-5-29 16:39,作为备用机很好用！ 虽然配置不高但是优化很好，所以软件体验流畅，画面清晰。我是用魅族5s过来的，对比起来，虽然没有指纹但是流畅不卡啊，而且音响和画面这个价位段的来说那个好啊。  如果你注重实用的话，&apos;这个配置真心比八核和金属外壳和指纹那种不实用的设计有用，还便宜一百块,,,,,,,,,
g***h,2018-6-8 17:12,手机收到货了，外观看着挺好看的，买给爸爸用的，买的16G的，拿来看看电视，打打电话，非常不错，卖家态度好，物流快，性价比高，值得购买,,,,,,,,,
g***9,2018-6-5 16:39,给我姥姥买的 特别好 我姥姥之前用的按键老人机坏了 换成天语L920 充话费送的 放了好几年 怎么都学不会 学了一个月 坏了 给她买了红米 下载极简桌面APP 秒变老人机模式 10分钟就学会了！只接打电话 不关机一周冲一次电 特别好！ 唯一的缺点：不小心碰到home键 极简桌面就自动退出了 怎么设置都不行 建议优化下系统 变成强制无法退出的  家里好多亲戚用的都是小米或者红米 除了iPhone最喜欢小米手机了 支持小米 支持国货 一不小心写了这么多 因为姥姥 姥爷用的方便 我和妈妈也十分开心～,,,,,,,,,
g***8,2018-6-17 10:12,手机买回来几天，刚充满电一会就没电了，严重的问题，这是早上刚充满的电。,,,,,,,,,
g***7,2018-6-13 07:10,外形颜色性能音效字体俱?,,,,,,,,,
g***6,2018-6-4 15:32,给妈妈买的，直接寄回家了，初开始搞活动499的时候就相中了，但是没有买，后来妈妈原来的手机反应迟钝了，本来想等着再有活动的时候买的，最后没有等到，就直接买了一个，虽然比活动的时候贵点，但是妈妈用到新手机了，还是很开心?,,,,,,,,,
g***5,2018-6-16 22:08,严重差评，买到手两天就降价了，退货回去运费还要自己承担，太差了,,,,,,,,,
g***3,2018-6-1 10:56,给父母买的一人一部，质量值得信赖,,,,,,,,,
g***2,2018-5-26 21:43,此用户没有填写评论!,,,,,,,,,
g***1,2018-6-11 08:01,宝贝收到了，爸挺喜欢的,,,,,,,,,
g***0,2018-6-16 08:13,给老人用蛮好的，第二次买了。,,,,,,,,,
f***线,2018-6-20 10:51,物流快，本次购物很满意!,,,,,,,,,
f***磊,2018-6-6 10:39,买的时候优惠50，寄过来的发票居然显示优惠100，感觉很不好。。。其余还蛮好的。。。一直在用小米的手机，这次是给妈妈买的，一家人都在用，支持哦~！！东西收到以后马上查看，发现与图片描述一致，超级喜欢，卖家发货速度很快，，服务也很到位，给老板点个赞，下次还会来购买.........   东西收到以后马上查看，发现与图片描述一致，超级喜欢，卖家发货速度很快，，服务也很到位，给老板点个赞，下次还会来购买.........,,,,,,,,,
f***n,2018-6-16 16:20,帮老爸买的手机，还不错，性价比高。,,,,,,,,,
f***a,2018-6-19 13:37,小米的产品使人放心用，很好,,,,,,,,,
f***9,2018-6-18 09:58,一般，玩久了发热，网络慢。,,,,,,,,,
f***7,2018-6-20 19:14,第二次买小米了，支持国产。,,,,,,,,,
f***6,2018-6-10 12:44,用了一段时间还不错，音质也好，好评！,,,,,,,,,
f***4,2018-6-4 10:33,自从第一个小米note开始，给全家人都陆续换成了小米，哈哈哈，应该算是米粉了，支持国产，小米没有让我失望！,,,,,,,,,
f***3,2018-6-19 15:06,价格比实体店里划算一些哦,,,,,,,,,
f***2,2018-6-21 18:37,还不错，给妈妈用的。,,,,,,,,,
f***1,2018-5-17 15:46,手机好像还不错，就是快递包装太简单了，没软垫什么吊着，买给老妈用的，等用了以后再来追评。,,,,,,,,,
f***0,2018-6-21 23:16,很好，便宜！,,,,,,,,,
e***e,2018-6-13 09:48,很好的宝贝，帮叔叔买的，很喜欢！好评,,,,,,,,,
e***a,2018-6-15 12:01,手机不错，当老年机挺合适的,,,,,,,,,
e***9,2018-6-13 08:36,手机送给婆婆的，超级赞,,,,,,,,,
e***3,2018-6-19 12:40,非常差，刚收到就降价五十元，服务超级差！！！态度非常差,,,,,,,,,
e***0,2018-6-17 15:23,发货速度，手机灵敏度，都可以，其余的后期在评论,,,,,,,,,
d***圆,2018-6-18 14:54,这款手机比我想象中地好！那性价比很高啊！小米手机值得信赖哦。,,,,,,,,,
d***谁,2018-6-18 16:31,买给老妈的，用段时间过来追平,,,,,,,,,
d***儿,2018-6-16 12:33,发货速度，宝贝很好！,,,,,,,,,
d***n,2018-6-13 16:10,给老爸买的，老爸说电池好像不耐用，好评吧,,,,,,,,,
d***m,2018-6-14 18:08,用后来追评,,,,,,,,,
d***9,2018-6-11 09:21,物流比较快，隔天到的。给家里老人买的，用了几天，操作都比较熟了。价格便宜，性价比高。,,,,,,,,,
d***3,2018-6-12 07:21,学生用很好,,,,,,,,,
d***2,2018-6-10 16:31,货到后试了以下，不错，满意。 快递服务好。,,,,,,,,,
d***0,2018-6-18 20:56,质量很不错，便宜又好用，非常满意！,,,,,,,,,
c***座,2018-6-6 10:27,还行，给老妈用刚刚好,,,,,,,,,
c***馨,2018-6-19 22:20,还可以，给老妈买的，作为老人机还是可以的！,,,,,,,,,
c***喃,2018-6-15 15:22,差评一百遍，给妈妈买来的第二天，45厘米左右的凳子上摔下去屏幕碎了。。。心好累。。。。。从此把小米红米拉入黑名单。。。虽然我也是叫小米，但是她真的不适合我,,,,,,,,,
c***r,2018-6-6 23:00,此用户没有填写评论!,,,,,,,,,
c***o,2018-6-16 14:34,可以，买给妈妈用的,,,,,,,,,
c***c,2018-6-18 20:50,东西好不好放一边，刚刚买完，货还没收到，就降价五十，还不给补差价，只能退货重新拍，就是告诉你想要便宜就要浪费时间，想不浪费时间就别想便宜，真是无语了，从来没有这种体验，官方旗舰店也不过如此！,,,,,,,,,
c***9,2018-6-20 13:47,性价比还是很高的,,,,,,,,,
c***8,2018-6-20 21:02,第二次买了，挺好的，性价比很高，买给老人用很合适。,,,,,,,,,
c***7,2018-6-6 21:11,收到了，用着不卡，挺好，给老爸买的，非常喜欢，这个内存足够用的，不玩游戏，好评。,,,,,,,,,
c***6,2018-6-21 21:25,非常好，价钱便宜，老爸用用可以,,,,,,,,,
c***5,2018-6-20 08:53,给老人买的 目前使用一段时间没任何问题 小米真心不错 便宜还好用 买来当备用机也不错,,,,,,,,,
c***4,2018-6-13 15:16,积木有助于开发智力，训练孩子手眼协调能力，积木中的排列，接合，环形，对称等都对孩子的智力有好处。搭积木时，孩子一定要涉及到比例，对称等问题，这就有利于孩子数概念的早期培养。 ? 积木 积木有利于孩子发挥想象，综合运用多种不同种类的积木共同搭建实物。有利于他们想象力和创造力的培养。 选择方法 0-1岁：色彩鲜艳的布积木 1岁前的孩子还没有形成真正意义上的空间概念，那种标准的六面体、有一定质感、符合力学原理的积木，对他们来说意义不是很大，因此最好选择趣味性积木。如布积木，它柔软，有鲜艳的颜色，还有动物或水果等图案，可以让孩子感知颜色，认识物体，发展触觉等，而且不用担心硬积木碰伤孩子。当然，如果没有准备这样的玩具，娃娃、布绒动物玩具、图书等同样可以起到这些作用。小宝宝喜欢把所有到手的东西都往嘴里放，因此不管是木质积木还是布积木，都要安全,,,,,,,,,
c***3,2018-6-15 16:54,玩手游无压力，不错,,,,,,,,,
c***2,2018-6-20 11:30,还行用着，给老爸买的，发的顺丰。挺快的,,,,,,,,,
c***1,2018-6-19 16:12,给老爸买的、手机反应挺快手感也很好、性价比也高这是第二次购买了、有需要还会来的,,,,,,,,,
c***0,2018-6-18 14:24,还不错，买个公公用的，很实惠,,,,,,,,,
b***霞,2018-6-19 12:28,给公公买的，手机很轻，很喜欢,,,,,,,,,
b***兔,2018-6-13 16:08,很满意的一次购物，下次还会光顾的,,,,,,,,,
b***丽,2018-6-6 01:08,不e 屯事I的 感X行,,,,,,,,,
b***w,2018-6-11 23:37,帮家里人买的，一直相信小米，好评,,,,,,,,,
b***u,2018-6-10 00:40,还好吧，之前是自己买了红米5x用了一年到现在觉得还行，就比较喜欢小米的牌子，之后就给妈妈买了一部红米5A，妈妈用着挺喜欢的，到现在还没出现什么问题，所以当朋友想买的时候就给推荐了这个，他用了有半个月了吧，我一直没确认收货，怕有什么问题，到现在也还好，没出现什么问题，他也很喜欢，总是谢我帮他买到了很酷的手机，哈哈哈，太好玩了。,,,,,,,,,
b***o,2018-6-13 15:22,买给公婆用的，字体大，声音也大，他们用着挺不错的,,,,,,,,,
b***n,2018-6-19 16:58,手机目前一切正常,,,,,,,,,
b***9,2018-6-12 15:12,这个价位做到这样的手机不错了，流畅性很好，电量也很耐用，性价比很高。,,,,,,,,,
b***6,2018-6-12 21:19,东西不错，爸妈很喜欢。。大小合适,,,,,,,,,
b***5,2018-6-20 21:04,手机性价比挺高的给老妈买的32g,,,,,,,,,
b***4,2018-6-16 10:52,老妈很喜欢???,,,,,,,,,
b***3,2018-6-10 09:46,备用首选,,,,,,,,,
b***0,2018-6-14 10:46,使用了几天，不错，物美价廉,,,,,,,,,
a***子,2018-6-18 10:22,经济实惠，性价比高,,,,,,,,,
a***扬,2018-6-19 00:38,用着挺流畅的，性价比高，给爸妈用正合,,,,,,,,,
a***晴,2018-6-17 12:25,给婆婆买的，婆婆很喜欢,,,,,,,,,
a***琴,2018-6-17 08:11,垃圾小米，再也不买了！  小米粉变成小米黑！  要上市开始膨胀了,,,,,,,,,
a***蕾,2018-6-19 03:30,拿来做备用手机还可以,,,,,,,,,
a***劲,2018-6-13 14:09,还不错我老妈挺喜欢的，点个赞,,,,,,,,,
a***y,2018-6-11 16:01,大红大紫，漂亮，手感不错，没有货了，本想买两台的！,,,,,,,,,
a***t,2018-6-8 09:02,不错还行,,,,,,,,,
a***r,2018-6-17 22:48,在这店购物，感觉十非生气  出外打工，只能靠手机和家联  保证48小时发货，做不到  3天过去，什么时候发货说不出  如果客服去查一下，货在第2天已发,,,,,,,,,
a***n,2018-6-10 19:01,买给老妈的，很喜欢,,,,,,,,,
a***l,2018-6-4 23:07,给爸妈买的，前一个也是小米。好用，用的惯,,,,,,,,,
a***i,2018-6-7 11:59,头天排，第二条就收到了，超级快，很好用。用来当工作用的手机，500多块钱要啥自行车,,,,,,,,,
a***g,2018-6-14 09:04,以前一直再官网买，但是官网发货太慢了。这次给我妹买一个手机，就在淘宝上试试，感觉还不错。正好适合小学生用，嘎嘎嘎。,,,,,,,,,
a***a,2018-6-15 08:06,手机还可以，实用型的，适合中老年人用，要玩游戏的，安装软件比较多的不太适合，发热、卡很严重，希望小米能解决这两大难题，那就算比较完美了。,,,,,,,,,
a***9,2018-6-14 08:44,第二个了，给老妈买的，用着还行！,,,,,,,,,
a***8,2018-6-16 21:54,好手机，非常好用。,,,,,,,,,
a***7,2018-6-12 08:26,买给老妈的 用起来不错 家里个个用小米手机 哈哈,,,,,,,,,
a***5,2018-6-12 08:56,老人家灰常喜欢,,,,,,,,,
a***4,2018-6-20 07:57,还可以吧，快递也挺快的，手机就看好不好用了,,,,,,,,,
a***3,2018-6-11 15:41,现在用着很顺畅 外观也很好看 送给婆婆的 希望他喜欢,,,,,,,,,
a***2,2018-6-7 15:23,顺丰物流速度没得说，老爸很喜欢，老妈还很和小爱对话呢，这款手机很适合老人字体也很大,,,,,,,,,
a***1,2018-6-19 10:56,挺好的！！老爸挺满意！！！,,,,,,,,,
a***0,2018-6-10 06:31,备用机，性价比还不错，这个价格不用期望太高。,,,,,,,,,
9***跳,2018-6-10 12:59,买给老人用的，声音挺大，电池抗用，不玩游戏，正常使用五天左右，不错，赞！,,,,,,,,,
9***瑞,2018-6-5 14:54,很好很好，特别适合老年人使用，很轻，手感也不错。运行个微信也就够了，挺好用的。,,,,,,,,,
9***美,2018-6-20 11:27,夏天养心安神之品有茯苓、麦冬、小枣、莲子、百合、竹叶、柏子仁等，养心食物 这些都能起到养心安神的作用。在饮食方面，应多吃小米、玉米、豆类、鱼类、洋葱、土豆、冬瓜、苦瓜、芹菜、芦笋、南瓜、香蕉、苹果等，少吃动,,,,,,,,,
9***来,2018-6-16 21:02,手机挺好用的。老妈说信号也挺好的。唯一不满的是顺丰快递，我知道顺丰快递送东西快。但我发烧了不舒服几天都没空去拿我也说了我的原因。还老是打电话崔我去拿。说过了三天就退回去了。一点都不体谅一下我，又没人在家最后顶着发烧骑车去拿回来后发高烧了。,,,,,,,,,
9***t,2018-6-21 10:52,家人说用起来不错，挺好的，实惠,,,,,,,,,
9***g,2018-6-16 09:24,此用户没有填写评论!,,,,,,,,,
9***b,2018-6-18 07:14,不错的手机,,,,,,,,,
8***萍,2018-6-19 23:25,这是我第二次在你们店里买给婆婆的手机了，去年买了一部感觉用的挺好的，后来用着用着被我侄女掉水里去了，今年果断又在你店里买了一部，反正老人用着跟我接接视频，看看电视玩玩小游戏都挺好的，像素也还行吧，毕竟这个价格在这呢，总之很满意哦?,,,,,,,,,
8***丹,2018-6-18 22:06,买给公公的，很喜欢，好评,,,,,,,,,
8***o,2018-6-17 12:22,买给妈妈用的，还行吧,,,,,,,,,
8***l,2018-6-12 14:59,挺不错，用了几天才来评价，听说要八十个字才会涨分数，先凑一下字数，讲一废话先。手机挺不错，用了几天才来评价，目前还很滑，不卡，电池可以用个两天，还算是比较满意的一次购物。,,,,,,,,,
8***j,2018-6-7 20:26,快 好 不错 流畅，无卡顿 清晰 好,,,,,,,,,
6***爱,2018-6-11 13:22,给家里人买的，现在刚开始用，还不错。以后再看吧！,,,,,,,,,
6***l,2018-6-21 11:28,暂时还可以,,,,,,,,,
5***子,2018-6-19 22:16,买个婆婆用的，老人使用刚刚好,,,,,,,,,
5***w,2018-6-7 18:03,顺丰大哥太好了，赶到我下班前送来,,,,,,,,,
5***p,2018-6-5 09:38,电池不太理想，其他的都不错，特别是信号，比金属外壳的原红米4好很多，以前看网页不行的地方可以看视频，买的就是它的塑壳，希望以后多出非金属外壳的给大家选择,,,,,,,,,
5***n,2018-6-13 09:36,手机给老妈买的，樱花粉很漂亮，特意用了几天才来评价的，速度还比较快，暂时也没有什么问题，老人用功能也够了，以后如果没有什么问题的话，等以后我换手机也用小米的,,,,,,,,,
5***m,2018-6-17 10:54,价格实惠，服务良好，物流很快，性价比高，好评点赞！,,,,,,,,,
5***c,2018-6-13 10:01,质量蛮好，适合老妈用。,,,,,,,,,
5***3,2018-6-21 18:25,还不错哈,,,,,,,,,
4***兵,2018-6-10 13:00,很漂亮的手机，非常喜欢.,,,,,,,,,
4***h,2018-6-20 22:10,好像还不错,,,,,,,,,
4***b,2018-6-15 10:31,不错，送给老妈用的，她平时也就用来抢抢红包发个信息打打电话完全够用了！,,,,,,,,,
3***舞,2018-6-6 10:46,我是我们村第一个淘宝的人，这里大部分人都是不网购的，他们买东西价格一般不会超过五块，听说我在淘宝买东西整个村子都震惊了，村长跑到我家对我爸说你是不是疯了？媳妇跟我闹离婚这日子没法过啦，面对重重压力下我依然坚持要买，我相信这个月的工资不会白花，终于快递到了，我怀着激动的心情颤抖着双手打开包裹，啊！！！我惊呆了，这颜色，这手感，这质量，只恨我读书少无法用华丽的词语来形容它，我举着它骄傲的站在村口，整个村都沸腾啦，更有人喊如果不给他们看，他们就要跳井，吓的我赶紧收起宝贝立刻前往海拔100米的村长家使用，用完后在全村人羡慕的眼光中昂首挺胸扬长而去。,,,,,,,,,
2***涯,2018-6-20 18:59,手机用了几天，还不错，适合老年人用！,,,,,,,,,
2***王,2018-6-5 09:29,给老妈买的，足够她用了，之前给老爸也买了一个，都说不错,,,,,,,,,
2***钱,2018-6-18 11:26,599没两天就降50元，伤心,,,,,,,,,
2***妞,2018-6-12 12:13,买给老人用的，应该还不错,,,,,,,,,
2***u,2018-6-12 11:51,淘宝几年才知道原来评论85个字才会有积分。所以从今天到以后，这段话走到哪里就会复制到哪里。首先要保证质量啊，东西不赖啊。不然就用别的话来评论了。不知道这样子够不够85字。谢谢老板的认真检查。东西很好，祝老板生意发财！！！！！！！！！！！！！！！,,,,,,,,,
2***t,2018-6-6 01:27,一直用小米，从红米1到 1s,到小米3，小米4到小米6，再到平板2，小米盒子3，小米note3，红米5A,性价比高，质量好，良心企业，支持国产，好评，电视坏了的话准备入手75寸那个。。。哈哈。,,,,,,,
1***子,2018-6-13 01:11,快递很快 感谢,,,,,,,,,
1***迎,2018-6-15 09:42,此用户没有填写评论!,,,,,,,,,
1***淘,2018-6-20 21:02,手机非常好，性比价高，价格真是便宜，最重要的是好用啊，挺快的，好手机，喜欢小米,,,,,,,,,
1***人,2018-6-10 11:19,挺好用的，用了好几个星期了，手机很好用，不卡不顿，基本的王者荣耀啥的游戏都可以玩。然后可以说满足一个手机的基本要求吧。,,,,,,,,,
1***热,2018-6-21 19:27,物流差评,,,,,,,,,
1***静,2018-6-4 08:56,寄回老家送给妈妈用的，用了几天了的效果还不错。颜色也是我喜欢的，刚开始还担心妈妈不会用，但是这款老人用挺好的。因为东西在老家，所以也没办法传图片。不过挺实惠的。,,,,,,,,,
1***锋,2018-6-18 19:27,以后不要发邮政,,,,,,,,,
1***癫,2018-6-10 22:22,很好 给爸爸买的 不过好像没有极简模式了,,,,,,,,,
1***y,2018-6-18 16:09,给爸爸买的，爸爸很喜欢,,,,,,,,,
1***x,2018-6-18 01:16,爸爸很喜欢~就是物流有点慢。采用对称式设计，手机正面按键、听筒、摄像头、感光器等部件分布在一条中轴线的两侧。红米Note 5A标准版整个机身重150克，塑料机身，采用仿金属设计，拥有铂银灰、香槟金、玫瑰金三种颜色可选。不过该机标准版没有指纹识别模块。,,,,,,,,,
1***l,2018-6-19 16:27,挺好的，就是信号不怎么好,,,,,,,,,
1***i,2018-5-5 13:19,此用户没有填写评论!,,,,,,,,,
1***h,2018-6-7 17:06,手机不错吧，刚开始感觉有点杂音，后来慢慢好了，小米手机一直都觉得质量还是很不错的了,,,,,,,,,
1***g,2018-6-7 16:19,手机性价比高，卖家还赠送我一个充电宝。物超所值！还等什么呢，喜欢的朋友赶快购买吧！,,,,,,,,,
1***a,2018-6-10 15:41,给老爸买的，还不错，挺喜欢的，整体很满意,,,,,,,,,
1***8,2018-6-1 06:59,很好骨灰盒蔡淳佳结婚v活该哈哈哈犯过错v比较好吃成本价CG鼻甲肥大挺好v小粉红v吹风机股份广告费#胡天地长白空v刚发的吃播尽管吩咐吃饭v发信息吃播vv许多地方公积金干脆等等v减肥的超级歌单成本价刚放学不回复发,,,,,,,,,
1***3,2018-6-19 12:12,第一次在网上买手机 非常差 手机刚收到扯开包装就有碰撞的痕迹！找客户 客户一直不理不睬 希望大家谨慎下单！ 下单前回复快得不得了 有问题了不理不睬 就你们这样对待客户 迟早关门！,,,,,,,,,
1***2,2018-6-9 15:18,我一直是小米的忠实粉丝，我们家几乎所有的智能家用品都是小米的，会继续努力的，谢谢,,,,,,,,,
1***1,2018-6-21 14:25,能用就好,,,,,,,,,
0***味,2018-5-28 16:31,买给妈妈的，手机不错，颜色也好看，好评！希望性能稳定，能用久一点吧！,,,,,,,,,
0***x,2018-6-19 07:54,手机是不错的，但刚买完就出了红米6A，心情不美好了,,,,,,,,,
0***c,2018-6-5 19:32,性价比很高，用了一星期没什么毛病。,,,,,,,,,
0***2,2018-6-10 19:58,买给老爸用的，还可以吧。玩微信QQ。看电视听歌拍照这些都可以。玩游戏就不行了！适合老人用,,,,,,,,,
0***0,2018-6-17 08:38,给老妈买的，电话挺好，老人用的不太好，得时时刻刻的交。。。,,,,,,,,,
